team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Netherlands National Team,Netherlands,2024/2025,Netherlands,6,3,3,0,2,2,0,3,1,2,1,0,1,1.5,2.33,0.67,2,0,0,21,13,7,6,20,15,5,11,2,4,3,7,-1,41,25,134,77,68,90,1,1,0,4,2,2,1,0,1,4,3,1,35,22,13,6,1,5,63,62,63,70,46,24,37,27,10,33,19,14,56,27,29,6,5,1,4,3,1,2,2,0,3,2,1,1,0,1,2,1,1,1.67,2,1.33,3.33,5,1.67,2.17,3.67,0.67,1.17,1.33,1,1.67,2.67,0.67,1,1.67,0.33,0.67,1,0.33,6,5,3,3,1,1,3,3,3,3,1,1,3,2,0,0,0,0,0,1,3,3,5,5,0,0,0,0,2,2,0,1,3,3,3,3,100,83,50,50,17,17,100,100,100,100,33,33,100,67,0,0,0,0,0,17,50,50,83,83,0,0,0,0,67,67,0,33,100,100,100,100,5,3,2,3,3,2,2,0,0,83,50,33,100,100,67,67,0,0,33,67,0,28,17,33,0,67,67,67,17,0,33,67,100,33,3,1,2,50,33,67,2,0,2,33,0,67,2,2,0,33,67,0,50,67,33,17,0,33,33,33,33,5.83,7.33,4.33,1,0.33,1.67,100,67,50,33,33,17,17,17,1.56,2.01,1.11,1.09,1.24,0.93,67,1,1,2,0,3,1,1,0,4,0,0,1,2,1,0,2,1,0,50,33,67,17,0,33,17
Slovakia National Team,Slovakia,2024/2025,Slovakia,6,3,3,0,4,2,2,1,1,0,1,0,1,2.17,2.33,2,2,0,0,10,10,5,5,15,7,8,5,5,2,3,3,2,54,54,54,108,134,90,3,2,1,3,1,2,0,0,0,4,2,2,33,18,15,14,5,9,52,50,53,73,42,31,41,27,14,32,15,17,73,41,32,5,3,2,4,2,2,1,1,0,1,1,0,4,1,3,1,1,0,1.17,1.33,1,2.5,2.33,2.67,1.67,1.67,1.67,0.83,0.67,1,1.5,1.67,1.33,0.83,1,0.67,0.67,0.67,0.67,6,4,3,2,0,0,3,2,1,1,0,0,3,2,2,1,0,0,0,2,3,4,6,6,0,1,2,2,3,3,0,1,1,2,3,3,100,67,50,33,0,0,100,67,33,33,0,0,100,67,67,33,0,0,0,33,50,67,100,100,0,33,67,67,100,100,0,33,33,67,100,100,4,4,1,2,2,1,2,2,0,67,67,17,67,67,33,67,67,0,67,67,67,10,50,67,33,50,33,67,0,0,0,67,67,67,3,2,1,50,67,33,2,1,1,33,33,33,3,1,2,50,33,67,17,33,0,67,33,100,17,33,0,5.50,6.00,5.00,2.33,1.67,3.00,100,100,67,67,50,33,17,0,1.60,1.85,1.34,1.22,1.08,1.36,83,0,2,2,0,1,0,1,3,1,1,0,1,2,1,0,0,0,0,17,33,0,17,0,33,0
France National Team,France,2024/2025,France,6,3,3,0,4,1,3,1,1,0,1,1,0,2.17,1.33,3,1,0,0,9,12,6,6,18,6,12,3,9,3,3,0,6,45,90,30,90,90,90,2,2,0,4,1,3,1,1,0,5,2,3,31,15,16,13,4,9,57,57,56,77,47,30,39,23,16,38,24,14,67,29,38,7,2,5,4,1,3,3,1,2,3,1,2,3,2,1,0,0,0,2,1.67,2.33,3,2,4,2,1,3,1,1,1,1.83,1,2.67,1.17,0.67,1.67,0.67,0.33,1,5,5,4,3,1,0,2,2,1,1,0,0,3,3,3,2,1,0,1,1,2,3,5,6,1,1,2,2,3,3,0,0,0,1,2,3,83,83,67,50,17,0,67,67,33,33,0,0,100,100,100,67,33,0,17,17,33,50,83,100,33,33,67,67,100,100,0,0,0,33,67,100,5,4,2,2,1,0,3,3,2,83,67,33,67,33,0,100,100,67,67,33,100,0,33,67,0,67,33,100,17,33,0,83,67,100,2,2,0,33,67,0,1,1,0,17,33,0,4,1,3,67,33,100,50,33,67,50,67,33,0,0,0,5.17,5.00,5.33,2.17,1.33,3.00,83,67,50,33,33,33,17,0,1.75,2.09,1.40,1.12,1.01,1.22,50,3,0,2,2,0,1,2,0,2,0,0,2,1,1,1,0,1,0,17,33,0,17,33,0,0
Croatia National Team,Croatia,2024/2025,Croatia,6,3,3,0,2,2,0,2,1,1,2,0,2,1.33,2.33,0.33,2,0,0,24,8,8,0,16,6,10,4,4,2,6,2,-2,68,68,68,68,134,45,1,1,0,4,2,2,1,0,1,1,1,0,33,16,17,17,7,10,51,51,50,79,45,34,43,24,19,36,21,15,53,31,22,5,1,4,6,2,4,-1,-1,0,1,0,1,3,2,1,2,1,1,1,0.67,1.33,2.67,2,3.33,1.33,1.33,1.33,1.33,0.67,2,1.83,1,2.67,0.83,0.33,1.33,1,0.67,1.33,6,4,3,1,1,1,3,2,1,0,0,0,3,2,2,1,1,1,0,2,3,5,5,5,0,1,2,3,3,3,0,1,1,2,2,2,100,67,50,17,17,17,100,67,33,0,0,0,100,67,67,33,33,33,0,33,50,83,83,83,0,33,67,100,100,100,0,33,33,67,67,67,4,3,2,2,1,0,2,2,2,67,50,33,67,33,0,67,67,67,33,67,0,25,17,33,0,67,67,67,17,0,33,17,33,0,2,1,1,33,33,33,3,2,1,50,67,33,3,1,2,50,33,67,17,0,33,50,67,33,33,33,33,5.50,5.33,5.67,2.83,2.33,3.33,67,67,67,67,50,50,17,0,1.73,1.90,1.55,1.19,1.03,1.34,100,0,1,2,1,1,1,2,0,0,2,0,0,3,1,0,1,0,1,33,33,33,33,0,67,0
Malta National Team,Malta,2024/2025,Malta,4,2,2,0,2,1,1,1,1,0,1,0,1,1.75,2,1.5,2,0,0,31,2,2,0,4,1,3,1,1,0,2,1,-1,180,180,180,180,0,90,3,2,1,0,0,0,2,1,1,2,1,1,9,5,4,11,7,4,54,60,49,31,17,14,16,9,7,15,8,7,47,16,31,1,0,1,2,0,2,-1,0,-1,1,0,1,2,2,0,1,0,1,1.25,1,1.5,1,0.5,1.5,0.5,0.5,0.5,0.5,0,1,0.75,0,1.5,0.25,0,0.5,0.5,0,1,3,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,3,4,4,4,4,1,2,2,2,2,2,0,1,2,2,2,2,75,25,0,0,0,0,50,0,0,0,0,0,100,50,0,0,0,0,25,75,100,100,100,100,50,100,100,100,100,100,0,50,100,100,100,100,2,1,0,0,0,0,2,1,0,50,25,0,0,0,0,100,50,0,50,50,50,50,75,100,50,0,0,0,50,50,50,50,50,50,3,2,1,75,100,50,3,2,1,75,100,50,0,0,0,0,0,0,25,0,50,50,100,0,25,0,50,2.25,2.50,2.00,2.75,3.5,2.00,50,0,0,0,0,0,0,0,1.00,1.10,0.91,1.09,0.91,1.26,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,25,50,0,25,0,50,0
Denmark National Team,Denmark,2024/2025,Denmark,6,3,3,0,2,2,0,2,0,2,2,1,1,1.33,2,0.67,2,0,0,23,7,5,2,12,7,5,5,2,2,3,3,-1,77,54,134,108,134,90,3,2,1,2,1,1,2,0,2,2,2,0,32,21,11,16,10,6,47,52,42,47,30,17,30,17,13,17,13,4,68,36,32,2,1,1,3,1,2,-1,0,-1,1,1,0,3,1,2,2,1,1,1,1.33,0.67,2,2.33,1.67,1.17,1.67,0.67,0.83,0.67,1,0.83,0.67,1,0.33,0.33,0.33,0.5,0.33,0.67,5,4,2,1,0,0,3,3,1,0,0,0,2,1,1,1,0,0,1,2,4,5,6,6,0,0,2,3,3,3,1,2,2,2,3,3,83,67,33,17,0,0,100,100,33,0,0,0,67,33,33,33,0,0,17,33,67,83,100,100,0,0,67,100,100,100,33,67,67,67,100,100,3,1,1,2,0,0,1,1,1,50,17,17,67,0,0,33,33,33,33,67,0,31,50,67,33,33,33,33,33,0,67,33,67,0,4,2,2,67,67,67,4,2,2,67,67,67,1,0,1,17,0,33,17,33,0,50,33,67,33,33,33,5.33,7.00,3.67,2.67,3.33,2.00,100,83,67,67,33,17,17,17,1.12,1.32,0.92,1.51,0.94,2.08,33,0,0,1,1,0,0,2,0,3,0,1,1,0,1,1,0,1,0,33,0,67,33,33,33,0
Turkey National Team,Turkey,2024/2025,Turkey,6,3,3,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,0,0,0,16,9,6,3,15,5,10,4,5,1,5,3,0,60,68,54,90,273,54,3,2,1,3,1,2,2,1,1,2,2,0,32,18,14,19,5,14,60,64,56,91,51,40,44,22,22,47,29,18,74,39,35,2,1,1,4,1,3,-2,0,-2,0,0,0,4,3,1,2,0,2,0.67,1,0.33,2.5,1.67,3.33,1.5,1.33,1.67,1,0.33,1.67,1,0.67,1.33,0.33,0.33,0.33,0.67,0.33,1,4,3,3,3,1,1,2,1,1,1,0,0,2,2,2,2,1,1,2,3,3,3,5,5,1,2,2,2,3,3,1,1,1,1,2,2,67,50,50,50,17,17,67,33,33,33,0,0,67,67,67,67,33,33,33,50,50,50,83,83,33,67,67,67,100,100,33,33,33,33,67,67,3,2,1,1,1,0,2,1,1,50,33,17,33,33,0,67,33,33,50,67,33,28,50,67,33,50,33,67,33,33,33,33,67,0,3,2,1,50,67,33,4,2,2,67,67,67,2,1,1,33,33,33,0,0,0,67,100,33,33,0,67,5.33,6.00,4.67,3.17,1.67,4.67,83,50,50,50,33,0,0,0,1.87,2.04,1.71,1.01,0.69,1.34,83,1,0,0,1,0,1,3,0,3,1,0,1,1,1,0,0,1,1,33,33,33,17,0,33,0
Bosnia-Herzegovina National Team,Bosnia-Herzegovina,2024/2025,Bosnia and Herzegovina,6,3,3,0,0,0,0,2,1,1,4,2,2,0.33,0.33,0.33,4,0,0,48,4,17,-13,21,7,14,2,2,5,12,-3,-10,134,134,134,32,54,23,1,0,1,3,2,1,3,1,2,0,0,0,12,10,2,15,9,6,36,43,29,41,23,18,21,10,11,20,13,7,74,37,37,1,0,1,9,4,5,-8,-4,-4,0,0,0,1,0,1,5,3,2,0.17,0,0.33,3.5,2.33,4.67,0.67,0.67,0.67,2.83,1.67,4,1.67,1.33,2,0.17,0,0.33,1.5,1.33,1.67,5,5,3,2,2,2,3,3,1,0,0,0,2,2,2,2,2,2,1,1,3,4,4,4,0,0,2,3,3,3,1,1,1,1,1,1,83,83,50,33,33,33,100,100,33,0,0,0,67,67,67,67,67,67,17,17,50,67,67,67,0,0,67,100,100,100,33,33,33,33,33,33,5,3,2,3,1,0,2,2,2,83,50,33,100,33,0,67,67,67,0,0,0,21,17,0,33,50,67,33,50,33,67,0,0,0,1,0,1,17,0,33,5,3,2,83,100,67,1,0,1,17,0,33,0,0,0,17,0,33,83,100,67,2.00,3.33,0.67,2.5,3,2.00,67,50,33,33,33,17,17,17,0.86,0.99,0.73,1.79,1.26,2.33,100,0,0,1,0,0,0,2,1,0,1,1,3,3,3,2,1,1,2,33,33,33,67,67,67,0
Lithuania National Team,Lithuania,2024/2025,Lithuania,6,3,3,0,0,0,0,0,0,0,6,3,3,0,0,0,4,0,0,53,4,11,-7,15,7,8,2,2,5,6,-3,-4,134,134,134,49,54,45,0,0,0,4,2,2,2,1,1,1,1,0,16,7,9,12,6,6,54,55,53,57,24,33,27,10,17,30,14,16,100,48,52,2,1,1,6,3,3,-4,-2,-2,0,0,0,2,1,1,4,2,2,0.33,0.33,0.33,2.5,2.33,2.67,0.67,0.67,0.67,1.83,1.67,2,1.33,1.33,1.33,0.33,0.33,0.33,1,1,1,6,4,4,1,0,0,3,2,2,0,0,0,3,2,2,1,0,0,0,2,2,5,6,6,0,1,1,3,3,3,0,1,1,2,3,3,100,67,67,17,0,0,100,67,67,0,0,0,100,67,67,33,0,0,0,33,33,83,100,100,0,33,33,100,100,100,0,33,33,67,100,100,6,2,0,3,1,0,3,1,0,100,33,0,100,33,0,100,33,0,0,0,0,5,0,0,0,67,67,67,33,33,33,17,33,0,0,0,0,0,0,0,4,2,2,67,67,67,2,1,1,33,33,33,0,0,0,33,33,33,67,67,67,2.67,2.33,3.00,2,2,2.00,67,33,33,0,0,0,0,0,1.21,0.98,1.42,1.26,1.17,1.35,50,1,0,0,1,1,0,0,0,1,2,3,0,1,0,0,3,0,2,0,0,0,100,100,100,0
Scotland National Team,Scotland,2024/2025,Scotland,6,3,3,0,2,1,1,1,1,0,3,1,2,1.17,1.33,1,3,0,0,32,7,8,-1,15,6,9,3,4,3,5,0,-1,77,90,68,68,90,54,2,2,0,4,1,3,1,1,0,4,1,3,22,9,13,9,1,8,47,47,46,47,22,25,24,10,14,23,12,11,58,34,24,3,0,3,3,2,1,0,-2,2,2,0,2,3,2,1,1,1,0,1.5,0.67,2.33,2.5,2,3,1.17,1,1.33,1.33,1,1.67,1,0.67,1.33,0.5,0,1,0.5,0.67,0.33,5,4,4,1,1,0,2,1,1,1,1,0,3,3,3,0,0,0,1,2,2,5,5,6,1,2,2,2,2,3,0,0,0,3,3,3,83,67,67,17,17,0,67,33,33,33,33,0,100,100,100,0,0,0,17,33,33,83,83,100,33,67,67,67,67,100,0,0,0,100,100,100,4,2,0,1,1,0,3,1,0,67,33,0,33,33,0,100,33,0,33,33,33,5,33,67,0,67,33,100,17,33,0,67,33,100,4,2,2,67,67,67,3,3,0,50,100,0,1,0,1,17,0,33,33,0,67,50,67,33,17,33,0,3.67,3.00,4.33,1.5,0.33,2.67,67,67,67,50,33,33,33,17,1.03,0.95,1.10,1.71,1.36,2.07,67,2,0,0,1,1,0,0,1,2,1,0,0,1,1,2,1,0,2,17,33,0,50,33,67,17
Faroe Islands National Team,Faroe Islands,2024/2025,Faroe Islands,6,3,3,0,1,0,1,3,3,0,2,0,2,1,1,1,3,0,0,38,5,6,-1,11,8,3,4,1,4,2,0,-1,108,68,273,90,68,134,1,0,1,3,3,0,2,0,2,4,3,1,20,13,7,10,5,5,42,46,38,47,30,17,23,14,9,24,16,8,57,37,20,4,3,1,1,1,0,3,2,1,3,2,1,3,1,2,0,0,0,2,2.33,1.67,1.83,2.67,1,0.83,1.33,0.33,1,1.33,0.67,0.83,1.33,0.33,0.67,1,0.33,0.17,0.33,0,6,3,1,1,0,0,3,3,1,1,0,0,3,0,0,0,0,0,0,3,5,5,6,6,0,0,2,2,3,3,0,3,3,3,3,3,100,50,17,17,0,0,100,100,33,33,0,0,100,0,0,0,0,0,0,50,83,83,100,100,0,0,67,67,100,100,0,100,100,100,100,100,4,1,0,3,1,0,1,0,0,67,17,0,100,33,0,33,0,0,17,0,33,14,17,0,33,50,100,0,33,0,67,67,100,33,5,2,3,83,67,100,2,0,2,33,0,67,1,1,0,17,33,0,50,67,33,50,33,67,0,0,0,3.33,4.33,2.33,1.67,1.67,1.67,83,50,33,33,33,33,33,17,1.11,1.38,0.84,1.61,1.46,1.75,17,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,3,0,1,50,100,0,33,0,67,17
Kazakhstan National Team,Kazakhstan,2024/2025,Kazakhstan,6,3,3,0,0,0,0,1,1,0,5,2,3,0.17,0.33,0,0,0,0,50,0,15,-15,15,3,12,0,0,3,12,-3,-12,0,0,0,36,90,23,1,1,0,0,0,0,6,3,3,0,0,0,13,7,6,17,11,6,38,39,38,29,16,13,11,6,5,18,10,8,80,36,44,0,0,0,8,2,6,-8,-2,-6,0,0,0,2,2,0,4,1,3,0.33,0.67,0,2.5,1,4,0,0,0,2.5,1,4,1.33,0.67,2,0,0,0,1.33,0.67,2,5,4,3,2,1,0,2,1,0,0,0,0,3,3,3,2,1,0,1,2,3,4,5,6,1,2,3,3,3,3,0,0,0,1,2,3,83,67,50,33,17,0,67,33,0,0,0,0,100,100,100,67,33,0,17,33,50,67,83,100,33,67,100,100,100,100,0,0,0,33,67,100,4,3,1,1,1,0,3,2,1,67,50,17,33,33,0,100,67,33,0,0,0,30,17,33,0,0,0,0,100,100,100,0,0,0,2,2,0,33,67,0,6,3,3,100,100,100,0,0,0,0,0,0,0,0,0,33,67,0,67,33,100,2.17,2.33,2.00,2.83,3.67,2.00,67,67,67,50,50,50,50,33,0.61,0.64,0.59,2.05,1.74,2.35,83,0,0,0,0,0,0,0,0,0,1,1,4,1,1,3,1,3,0,17,33,0,83,67,100,17
